stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,DoVM_values,bootstrap_values,Running_Mean
106.0,124.0,0.438277245,45.0,2.0,192.0,81.0,79.0,88.0,7.0,2.6887726231552644,25.0,2.8436610792305332,1.0203955477822968,3.5536302080667297
81.0,88.0,1.767584085,46.0,2.0,79.0,11.0,189.0,134.0,-25.0,-21.883943903512225,70.0,0.03550777175921492,3.109822205044451,3.0565681255235764
11.0,134.0,2.383232832,47.0,2.0,189.0,53.0,273.0,48.0,-5.0,2.0573151038328685,-42.0,-0.8157064299687214,5.810610165279304,2.6589845257602023
53.0,48.0,1.482084036,48.0,2.0,273.0,112.0,59.0,93.0,-19.0,-16.28480432621337,-59.0,-0.15650930749839084,3.219455665439757,1.7193367162909547
112.0,93.0,1.35295701,49.0,2.0,59.0,27.0,205.0,18.0,-9.0,-7.353975641538776,-63.0,-0.10086196958442203,0.288850207479054,0.6806238622093256
27.0,18.0,2.267154932,50.0,2.0,205.0,85.0,189.0,100.0,15.0,6.828125075219296,-58.0,-0.17367127556226325,1.9890166355751768,0.9584445228348681
85.0,100.0,1.56805706,51.0,2.0,189.0,124.0,263.0,106.0,-18.0,-16.62824936998266,-39.0,-1.063299820133398,1.8957596973496569,1.3157684207803655
124.0,106.0,3.799499035,52.0,2.0,263.0,8.0,302.0,7.0,-1.0,3.133019656303615,-32.0,-1.8568076651053214,4.758888389718587,-0.6693175600715193
8.0,7.0,1.177459002,53.0,2.0,302.0,60.0,255.0,51.0,-9.0,-0.0883123249805724,-52.0,-0.31678112212257725,2.8641629107506192,-0.5874669942553629
60.0,51.0,1.7005660530000002,54.0,2.0,255.0,56.0,138.0,47.0,-9.0,-0.9185578052125809,4.0,1.4474136416394288,6.03960999493975,-0.6836451354899393
56.0,47.0,1.316048145,55.0,2.0,138.0,64.0,139.0,50.0,-14.0,-5.243568013955619,-8.0,-2.6263188046160026,3.7444248224091994,-1.2447641104247722
64.0,50.0,2.419938087,56.0,2.0,139.0,138.0,279.0,143.0,5.0,0.27034211825706755,-74.0,-0.0068578385497640665,2.2807789738498085,-0.8914506432499334
138.0,143.0,2.249820948,57.0,2.0,279.0,48.0,280.0,49.0,1.0,6.139214029308894,-58.0,-0.17367127556226325,6.245923676977741,-1.6130913121908692
48.0,49.0,0.63722682,58.0,2.0,280.0,100.0,207.0,109.0,9.0,-0.07972789488509058,-52.0,-0.31678112212257725,1.036231498225664,-1.4495659141817132
100.0,109.0,1.32318902,59.0,2.0,207.0,30.0,256.0,41.0,11.0,12.896670405193012,70.0,0.03550777175921492,3.899261340924896,-1.6768875589083756
30.0,41.0,2.016590834,60.0,2.0,256.0,99.0,332.0,103.0,4.0,-5.82964526810566,-69.0,-0.043292254346287806,3.3520411455647543,-2.2760957326582263
99.0,103.0,2.2811720369999997,61.0,2.0,332.0,144.0,226.0,11.0,15.0,17.586717285455954,-45.0,-0.6192275851364392,1.9709450834038809,-3.3838025132641527
144.0,11.0,2.833304167,62.0,2.0,226.0,70.0,297.0,62.0,-8.0,-1.8403868695819572,-74.0,-0.0068578385497640665,5.427043311997685,-3.2213787546640447
