stimulusID,stimulus_JPG,stimulusPath,stimulusPath2,stimulusPath3,stimulusPath4,stimulusPath5,stimulusPath6,xRayOriginal,xRayPath,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,text_2.started,text_2.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,image_10.started,image_10.stopped,image_12.started,image_12.stopped,xrayID,trialNumber,blockNumber,stimLocationDeg,stimXCoord,stimYCoord,stimulusID,blockType,trainingXray.started,trainingXray.stopped,trainingTumors.started,trainingTumors.stopped,trainingScore%,startTrainingRespTime,endTrainingRespTime,trainingRT,morphTrack,morphID,errorRaw,errorCorrected,startTrainingStimTime,endTrainingStimTime,key_resp_3.keys,key_resp_3.rt,text.started,text.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,xray1.started,xray1.stopped,tumors.started,tumors.stopped,trialCorrect%,startRespTime,endRespTime,RT,startStimTime,endStimTime,key_resp.keys,key_resp.rt,participant,session,age,gender,status,date,expName,psychopyVersion,frameRate
58,Stimuli/Morph58.JPG,Stimuli/Morph58.png,Stimuli/BlurLevel5/BlurEditedMorph58,Stimuli/BlurLevel5/BlurEditedMorph58.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph58.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph58.png,Stimuli/BlurMorphTrio/EditedMorph58.png,010159right.gif,Stimuli/normal_thumbnails/58right.gif,,,,,1,0,1,0,0,20,20,57,,,,,,,,,,,,,,,,,,,,,,,60,21,2,217,-1.996588775,-1.504537558,58,Experiment,,,,,,,,,63,63,-5,-5,,,,,,,,,,,,,,,835.3520824,835.8510509,835.3520824,835.8510509,93.19727891,1575398192,1575398193,0.716711283,1575398189,1575398192,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
51,Stimuli/Morph51.JPG,Stimuli/Morph51.png,Stimuli/BlurLevel5/BlurEditedMorph51,Stimuli/BlurLevel5/BlurEditedMorph51.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph51.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph51.png,Stimuli/BlurMorphTrio/EditedMorph51.png,010146right.gif,Stimuli/normal_thumbnails/51right.gif,,,,,1,0,1,0,0,21,21,50,,,,,,,,,,,,,,,,,,,,,,,64,22,2,199,-2.363796439,-0.813920386,51,Experiment,,,,,,,,,18,42,9,9,,,,,,,,,,,,,,,838.6862926,839.1835932,838.6862926,839.1835932,87.75510204,1575398195,1575398197,1.415981054,1575398193,1575398195,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
15,Stimuli/Morph15.JPG,Stimuli/Morph15.png,Stimuli/BlurLevel5/BlurEditedMorph15,Stimuli/BlurLevel5/BlurEditedMorph15.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph15.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph15.png,Stimuli/BlurMorphTrio/EditedMorph15.png,010031right.gif,Stimuli/normal_thumbnails/15right.gif,,,,,1,0,1,0,0,22,22,14,,,,,,,,,,,,,,,,,,,,,,,76,23,2,262,-0.347932752,-2.475670172,15,Experiment,,,,,,,,,126,126,-111,36,,,,,,,,,,,,,,,842.2544444,842.7500233,842.2544444,842.7500233,51.02040816,1575398199,1575398200,0.832942009,1575398197,1575398199,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
77,Stimuli/Morph77.JPG,Stimuli/Morph77.png,Stimuli/BlurLevel5/BlurEditedMorph77,Stimuli/BlurLevel5/BlurEditedMorph77.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph77.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph77.png,Stimuli/BlurMorphTrio/EditedMorph77.png,020235right.gif,Stimuli/normal_thumbnails/77right.gif,,,,,1,0,1,0,0,23,23,76,,,,,,,,,,,,,,,,,,,,,,,71,24,2,84,0.261321158,2.486304738,77,Experiment,,,,,,,,,118,118,-41,-41,,,,,,,,,,,,,,,845.4204184,845.9180434,845.4204184,845.9180434,44.21768707,1575398202,1575398203,0.636961937,1575398200,1575398202,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
92,Stimuli/Morph92.JPG,Stimuli/Morph92.png,Stimuli/BlurLevel5/BlurEditedMorph92,Stimuli/BlurLevel5/BlurEditedMorph92.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph92.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph92.png,Stimuli/BlurMorphTrio/EditedMorph92.png,020277right.gif,Stimuli/normal_thumbnails/92right.gif,,,,,1,0,1,0,0,24,24,91,,,,,,,,,,,,,,,,,,,,,,,58,25,2,330,2.165063509,-1.25,92,Experiment,,,,,,,,,39,88,4,4,,,,,,,,,,,,,,,848.4862858,848.9828414,848.4862858,848.9828414,94.55782313,1575398205,1575398207,1.866342068,1575398203,1575398205,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
12,Stimuli/Morph12.JPG,Stimuli/Morph12.png,Stimuli/BlurLevel5/BlurEditedMorph12,Stimuli/BlurLevel5/BlurEditedMorph12.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph12.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph12.png,Stimuli/BlurMorphTrio/EditedMorph12.png,010026right.gif,Stimuli/normal_thumbnails/12right.gif,,,,,1,0,1,0,0,25,25,11,,,,,,,,,,,,,,,,,,,,,,,65,26,2,302,1.324798161,-2.12012024,12,Experiment,,,,,,,,,48,128,-116,31,,,,,,,,,,,,,,,853.2900447,853.7833784,853.2900447,853.7833784,57.82312925,1575398210,1575398212,2.384022951,1575398207,1575398210,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
27,Stimuli/Morph27.JPG,Stimuli/Morph27.png,Stimuli/BlurLevel5/BlurEditedMorph27,Stimuli/BlurLevel5/BlurEditedMorph27.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph27.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph27.png,Stimuli/BlurMorphTrio/EditedMorph27.png,010072right.gif,Stimuli/normal_thumbnails/27right.gif,,,,,1,0,1,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,34,27,2,311,1.640147572,-1.886773951,27,Experiment,,,,,,,,,146,146,-119,28,,,,,,,,,,,,,,,858.9025718,859.4000223,858.9025718,859.4000223,61.9047619,1575398216,1575398216,0.601077795,1575398213,1575398216,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
106,Stimuli/Morph106.JPG,Stimuli/Morph106.png,Stimuli/BlurLevel5/BlurEditedMorph106,Stimuli/BlurLevel5/BlurEditedMorph106.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph106.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph106.png,Stimuli/BlurMorphTrio/EditedMorph106.png,None,None,,,,,1,0,1,0,0,27,27,105,,,,,,,,,,,,,,,,,,,,,,,2,28,2,117,-1.134976249,2.22751631,106,Experiment,,,,,,,,,110,110,-4,-4,,,,,,,,,,,,,,,862.2398029,862.7353113,862.2398029,862.7353113,94.55782313,1575398219,1575398220,0.616970062,1575398217,1575398219,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
146,Stimuli/Morph146.JPG,Stimuli/Morph146.png,Stimuli/BlurLevel5/BlurEditedMorph146,Stimuli/BlurLevel5/BlurEditedMorph146.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph146.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph146.png,Stimuli/BlurMorphTrio/EditedMorph146.png,None,None,,,,,1,0,1,0,0,28,28,145,,,,,,,,,,,,,,,,,,,,,,,85,29,2,172,-2.475670172,0.347932752,146,Experiment,,,,,,,,,95,142,4,4,,,,,,,,,,,,,,,865.4351615,865.9338953,865.4351615,865.9338953,94.55782313,1575398222,1575398224,1.66682291,1575398220,1575398222,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
116,Stimuli/Morph116.JPG,Stimuli/Morph116.png,Stimuli/BlurLevel5/BlurEditedMorph116,Stimuli/BlurLevel5/BlurEditedMorph116.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph116.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph116.png,Stimuli/BlurMorphTrio/EditedMorph116.png,None,None,,,,,1,0,1,0,0,29,29,115,,,,,,,,,,,,,,,,,,,,,,,19,30,2,45,1.767766953,1.767766953,116,Experiment,,,,,,,,,140,90,26,26,,,,,,,,,,,,,,,869.8467519,870.3498075,869.8467519,870.3498075,64.62585034,1575398227,1575398230,3.216847181,1575398224,1575398227,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
134,Stimuli/Morph134.JPG,Stimuli/Morph134.png,Stimuli/BlurLevel5/BlurEditedMorph134,Stimuli/BlurLevel5/BlurEditedMorph134.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph134.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph134.png,Stimuli/BlurMorphTrio/EditedMorph134.png,None,None,,,,,1,0,1,0,0,30,30,133,,,,,,,,,,,,,,,,,,,,,,,85,31,2,264,-0.261321158,-2.486304738,134,Experiment,,,,,,,,,134,134,0,0,,,,,,,,,,,,,,,875.5422332,876.0335732,875.5422332,876.0335732,100,1575398232,1575398233,0.632781029,1575398230,1575398232,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
97,Stimuli/Morph97.JPG,Stimuli/Morph97.png,Stimuli/BlurLevel5/BlurEditedMorph97,Stimuli/BlurLevel5/BlurEditedMorph97.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph97.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph97.png,Stimuli/BlurMorphTrio/EditedMorph97.png,020294right.gif,Stimuli/normal_thumbnails/97right.gif,,,,,1,0,1,0,0,31,31,96,,,,,,,,,,,,,,,,,,,,,,,33,32,2,286,0.68909339,-2.40315424,97,Experiment,,,,,,,,,91,91,6,6,,,,,,,,,,,,,,,878.9441429,879.4328197,878.9441429,879.4328197,91.83673469,1575398236,1575398236,0.566796064,1575398233,1575398236,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
28,Stimuli/Morph28.JPG,Stimuli/Morph28.png,Stimuli/BlurLevel5/BlurEditedMorph28,Stimuli/BlurLevel5/BlurEditedMorph28.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph28.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph28.png,Stimuli/BlurMorphTrio/EditedMorph28.png,010073right.gif,Stimuli/normal_thumbnails/28right.gif,,,,,1,0,1,0,0,32,32,27,,,,,,,,,,,,,,,,,,,,,,,9,33,2,21,2.333951066,0.895919874,28,Experiment,,,,,,,,,121,130,-102,45,,,,,,,,,,,,,,,881.8535183,882.3499174,881.8535183,882.3499174,38.7755102,1575398239,1575398240,1.49904108,1575398237,1575398239,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
89,Stimuli/Morph89.JPG,Stimuli/Morph89.png,Stimuli/BlurLevel5/BlurEditedMorph89,Stimuli/BlurLevel5/BlurEditedMorph89.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph89.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph89.png,Stimuli/BlurMorphTrio/EditedMorph89.png,020273right.gif,Stimuli/normal_thumbnails/89right.gif,,,,,1,0,1,0,0,33,33,88,,,,,,,,,,,,,,,,,,,,,,,95,34,2,129,-1.573300978,1.942864904,89,Experiment,,,,,,,,,85,97,-8,-8,,,,,,,,,,,,,,,886.2527841,886.7660385,886.2527841,886.7660385,89.11564626,1575398243,1575398245,1.615770102,1575398240,1575398243,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
73,Stimuli/Morph73.JPG,Stimuli/Morph73.png,Stimuli/BlurLevel5/BlurEditedMorph73,Stimuli/BlurLevel5/BlurEditedMorph73.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph73.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph73.png,Stimuli/BlurMorphTrio/EditedMorph73.png,020230right.gif,Stimuli/normal_thumbnails/73right.gif,,,,,1,0,1,0,0,34,34,72,,,,,,,,,,,,,,,,,,,,,,,59,35,2,180,-2.5,3.06E-16,73,Experiment,,,,,,,,,39,24,49,49,,,,,,,,,,,,,,,890.166167,890.6665088,890.166167,890.6665088,33.33333333,1575398247,1575398261,13.8831811,1575398245,1575398247,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
67,Stimuli/Morph67.JPG,Stimuli/Morph67.png,Stimuli/BlurLevel5/BlurEditedMorph67,Stimuli/BlurLevel5/BlurEditedMorph67.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph67.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph67.png,Stimuli/BlurMorphTrio/EditedMorph67.png,020217right.gif,Stimuli/normal_thumbnails/67right.gif,,,,,1,0,1,0,0,35,35,66,,,,,,,,,,,,,,,,,,,,,,,4,36,2,173,-2.481365379,0.304673359,67,Experiment,,,,,,,,,35,74,-7,-7,,,,,,,,,,,,,,,906.6551976,907.1494094,906.6551976,907.1494094,90.47619048,1575398263,1575398265,1.63241291,1575398261,1575398263,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
64,Stimuli/Morph64.JPG,Stimuli/Morph64.png,Stimuli/BlurLevel5/BlurEditedMorph64,Stimuli/BlurLevel5/BlurEditedMorph64.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph64.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph64.png,Stimuli/BlurMorphTrio/EditedMorph64.png,020208right.gif,Stimuli/normal_thumbnails/64right.gif,,,,,1,0,1,0,0,36,36,63,,,,,,,,,,,,,,,,,,,,,,,84,37,2,239,-1.287595187,-2.142918252,64,Experiment,,,,,,,,,101,83,-19,-19,,,,,,,,,,,,,,,910.6832999,911.1832346,910.6832999,911.1832346,74.14965986,1575398267,1575398271,3.351089954,1575398265,1575398267,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
108,Stimuli/Morph108.JPG,Stimuli/Morph108.png,Stimuli/BlurLevel5/BlurEditedMorph108,Stimuli/BlurLevel5/BlurEditedMorph108.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph108.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph108.png,Stimuli/BlurMorphTrio/EditedMorph108.png,None,None,,,,,1,0,1,0,0,37,37,107,,,,,,,,,,,,,,,,,,,,,,,14,38,2,135,-1.767766953,1.767766953,108,Experiment,,,,,,,,,23,96,12,12,,,,,,,,,,,,,,,916.8948778,917.3996724,916.8948778,917.3996724,83.67346939,1575398274,1575398276,1.916851997,1575398271,1575398274,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
95,Stimuli/Morph95.JPG,Stimuli/Morph95.png,Stimuli/BlurLevel5/BlurEditedMorph95,Stimuli/BlurLevel5/BlurEditedMorph95.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph95.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph95.png,Stimuli/BlurMorphTrio/EditedMorph95.png,020287right.gif,Stimuli/normal_thumbnails/95right.gif,,,,,1,0,1,0,0,38,38,94,,,,,,,,,,,,,,,,,,,,,,,12,39,2,28,2.207368982,1.173678907,95,Experiment,,,,,,,,,113,113,-18,-18,,,,,,,,,,,,,,,922.01871,922.5158516,922.01871,922.5158516,75.51020408,1575398279,1575398279,0.564757824,1575398276,1575398279,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
115,Stimuli/Morph115.JPG,Stimuli/Morph115.png,Stimuli/BlurLevel5/BlurEditedMorph115,Stimuli/BlurLevel5/BlurEditedMorph115.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph115.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph115.png,Stimuli/BlurMorphTrio/EditedMorph115.png,None,None,,,,,1,0,1,0,0,39,39,114,,,,,,,,,,,,,,,,,,,,,,,39,40,2,81,0.391086163,2.469220851,115,Experiment,,,,,,,,,20,103,12,12,,,,,,,,,,,,,,,925.4759627,925.9653729,925.4759627,925.9653729,83.67346939,1575398282,1575398284,2.099935055,1575398280,1575398282,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
13,Stimuli/Morph13.JPG,Stimuli/Morph13.png,Stimuli/BlurLevel5/BlurEditedMorph13,Stimuli/BlurLevel5/BlurEditedMorph13.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph13.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph13.png,Stimuli/BlurMorphTrio/EditedMorph13.png,010027right.gif,Stimuli/normal_thumbnails/13right.gif,,,,,1,0,1,0,0,40,40,12,,,,,,,,,,,,,,,,,,,,,,,48,41,2,219,-1.942864904,-1.573300978,13,Experiment,,,,,,,,,73,4,9,9,,,,,,,,,,,,,,,930.0829462,930.5821355,930.0829462,930.5821355,87.75510204,1575398287,1575398289,2.466653824,1575398285,1575398287,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
53,Stimuli/Morph53.JPG,Stimuli/Morph53.png,Stimuli/BlurLevel5/BlurEditedMorph53,Stimuli/BlurLevel5/BlurEditedMorph53.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph53.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph53.png,Stimuli/BlurMorphTrio/EditedMorph53.png,010149right.gif,Stimuli/normal_thumbnails/53right.gif,,,,,1,0,1,0,0,41,41,52,,,,,,,,,,,,,,,,,,,,,,,62,42,2,130,-1.606969024,1.915111108,53,Experiment,,,,,,,,,41,41,12,12,,,,,,,,,,,,,,,935.6936817,936.1819279,935.6936817,936.1819279,83.67346939,1575398292,1575398294,1.298442125,1575398290,1575398292,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
43,Stimuli/Morph43.JPG,Stimuli/Morph43.png,Stimuli/BlurLevel5/BlurEditedMorph43,Stimuli/BlurLevel5/BlurEditedMorph43.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph43.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph43.png,Stimuli/BlurMorphTrio/EditedMorph43.png,010124right.gif,Stimuli/normal_thumbnails/43right.gif,,,,,1,0,1,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,51,43,2,50,1.606969024,1.915111108,43,Experiment,,,,,,,,,28,53,-10,-10,,,,,,,,,,,,,,,940.0516618,940.5488708,940.0516618,940.5488708,86.39455782,1575398297,1575398299,1.849976063,1575398294,1575398297,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
37,Stimuli/Morph37.JPG,Stimuli/Morph37.png,Stimuli/BlurLevel5/BlurEditedMorph37,Stimuli/BlurLevel5/BlurEditedMorph37.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph37.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph37.png,Stimuli/BlurMorphTrio/EditedMorph37.png,010097right.gif,Stimuli/normal_thumbnails/37right.gif,,,,,1,0,1,0,0,43,43,36,,,,,,,,,,,,,,,,,,,,,,,91,44,2,82,0.347932752,2.475670172,37,Experiment,,,,,,,,,65,65,-28,-28,,,,,,,,,,,,,,,944.509858,945.0153903,944.509858,945.0153903,61.9047619,1575398301,1575398302,0.617451668,1575398299,1575398301,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
141,Stimuli/Morph141.JPG,Stimuli/Morph141.png,Stimuli/BlurLevel5/BlurEditedMorph141,Stimuli/BlurLevel5/BlurEditedMorph141.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph141.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph141.png,Stimuli/BlurMorphTrio/EditedMorph141.png,None,None,,,,,1,0,1,0,0,44,44,140,,,,,,,,,,,,,,,,,,,,,,,68,45,2,232,-1.539153688,-1.970026884,141,Experiment,,,,,,,,,43,136,5,5,,,,,,,,,,,,,,,947.9879426,948.4837479,947.9879426,948.4837479,93.19727891,1575398305,1575398308,3.383039951,1575398302,1575398305,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
52,Stimuli/Morph52.JPG,Stimuli/Morph52.png,Stimuli/BlurLevel5/BlurEditedMorph52,Stimuli/BlurLevel5/BlurEditedMorph52.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph52.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph52.png,Stimuli/BlurMorphTrio/EditedMorph52.png,010148right.gif,Stimuli/normal_thumbnails/52right.gif,,,,,1,0,1,0,0,45,45,51,,,,,,,,,,,,,,,,,,,,,,,93,46,2,24,2.283863644,1.016841608,52,Experiment,,,,,,,,,104,51,1,1,,,,,,,,,,,,,,,954.8287323,955.3328621,954.8287323,955.3328621,98.63945578,1575398312,1575398314,2.433131695,1575398308,1575398312,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
81,Stimuli/Morph81.JPG,Stimuli/Morph81.png,Stimuli/BlurLevel5/BlurEditedMorph81,Stimuli/BlurLevel5/BlurEditedMorph81.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph81.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph81.png,Stimuli/BlurMorphTrio/EditedMorph81.png,020245right.gif,Stimuli/normal_thumbnails/81right.gif,,,,,1,0,1,0,0,46,46,80,,,,,,,,,,,,,,,,,,,,,,,61,47,2,343,2.39076189,-0.730929262,81,Experiment,,,,,,,,,122,122,-41,-41,,,,,,,,,,,,,,,959.9530121,960.4488087,959.9530121,960.4488087,44.21768707,1575398317,1575398317,0.567553043,1575398314,1575398317,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
82,Stimuli/Morph82.JPG,Stimuli/Morph82.png,Stimuli/BlurLevel5/BlurEditedMorph82,Stimuli/BlurLevel5/BlurEditedMorph82.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph82.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph82.png,Stimuli/BlurMorphTrio/EditedMorph82.png,020247right.gif,Stimuli/normal_thumbnails/82right.gif,,,,,1,0,1,0,0,47,47,81,,,,,,,,,,,,,,,,,,,,,,,83,48,2,46,1.736645926,1.798349501,82,Experiment,,,,,,,,,116,90,-8,-8,,,,,,,,,,,,,,,963.3065473,963.7982792,963.3065473,963.7982792,89.11564626,1575398320,1575398324,4.434780836,1575398318,1575398320,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
33,Stimuli/Morph33.JPG,Stimuli/Morph33.png,Stimuli/BlurLevel5/BlurEditedMorph33,Stimuli/BlurLevel5/BlurEditedMorph33.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph33.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph33.png,Stimuli/BlurMorphTrio/EditedMorph33.png,010089right.gif,Stimuli/normal_thumbnails/33right.gif,,,,,1,0,1,0,0,48,48,32,,,,,,,,,,,,,,,,,,,,,,,47,49,2,102,-0.519779227,2.445369002,33,Experiment,,,,,,,,,14,14,19,19,,,,,,,,,,,,,,,971.1207813,971.6155051,971.1207813,971.6155051,74.14965986,1575398328,1575398329,1.43203187,1575398325,1575398328,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
83,Stimuli/Morph83.JPG,Stimuli/Morph83.png,Stimuli/BlurLevel5/BlurEditedMorph83,Stimuli/BlurLevel5/BlurEditedMorph83.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph83.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph83.png,Stimuli/BlurMorphTrio/EditedMorph83.png,020259right.gif,Stimuli/normal_thumbnails/83right.gif,,,,,1,0,1,0,0,49,49,82,,,,,,,,,,,,,,,,,,,,,,,90,50,2,38,1.970026884,1.539153688,83,Experiment,,,,,,,,,93,93,-10,-10,,,,,,,,,,,,,,,975.1194036,975.6142796,975.1194036,975.6142796,86.39455782,1575398332,1575398332,0.583686113,1575398330,1575398332,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
11,Stimuli/Morph11.JPG,Stimuli/Morph11.png,Stimuli/BlurLevel5/BlurEditedMorph11,Stimuli/BlurLevel5/BlurEditedMorph11.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph11.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph11.png,Stimuli/BlurMorphTrio/EditedMorph11.png,010024right.gif,Stimuli/normal_thumbnails/11right.gif,,,,,1,0,1,0,0,50,50,10,,,,,,,,,,,,,,,,,,,,,,,79,51,2,96,-0.261321158,2.486304738,11,Experiment,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,978.1758048,978.6651204,978.1758048,978.6651204,100,1575398335,1575398335,0.549809933,1575398333,1575398335,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
123,Stimuli/Morph123.JPG,Stimuli/Morph123.png,Stimuli/BlurLevel5/BlurEditedMorph123,Stimuli/BlurLevel5/BlurEditedMorph123.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph123.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph123.png,Stimuli/BlurMorphTrio/EditedMorph123.png,None,None,,,,,1,0,1,0,0,51,51,122,,,,,,,,,,,,,,,,,,,,,,,30,52,2,349,2.454067959,-0.477022488,123,Experiment,,,,,,,,,100,100,23,23,,,,,,,,,,,,,,,981.2496384,981.7477862,981.2496384,981.7477862,68.70748299,1575398338,1575398339,0.553141832,1575398336,1575398338,,,S1,1,64,M,Expert Radiologist,2019_Dec_03_1223,AdjustEyeTrack,3.1.5,59.69175547
