peak_velocity,start_gx,type,sd,start_gy,amplitude,rms,end_time,end_gy,mean_gy,duration,blink_id,end_gx,mean_gx,start_time,end_point
,,fixation,0.017598290149962073,,,0.0015996006000087162,1575397991.0248113,,0.39535678610009073,5.737095594406128,,,0.49105966115159894,1575397985.2877157,
,,fixation,0.02611521060041163,,,0.0026595521883168824,1575397995.8218627,,0.41680609849601385,4.429909944534302,,,0.4964208924293852,1575397991.3919528,
,,fixation,0.045292912631329854,,,0.007368015140233463,1575397997.0927382,,0.3645548075279044,0.9037337303161621,,,0.5089792183463501,1575397996.1890044,
,,fixation,0.021443897238885644,,,0.0019203454660597717,1575398003.8949494,,0.40646826949786785,6.455241680145264,,,0.4915620578114224,1575397997.4397078,
,,fixation,0.0036176162413449585,,,0.0006942456240653078,1575398005.528932,,0.41784621392756327,1.311220645904541,,,0.4862339766934878,1575398004.2177114,
,,fixation,0.007564149607300722,,,0.0006875417213388298,1575398007.0055687,,0.41108641597836226,1.1458055973052979,,,0.4884255673585982,1575398005.8597631,
,,fixation,0.0422534457025024,,,0.004256264827347905,1575398008.3934453,,0.34412491895471436,0.9803893566131592,,,0.48845728729209104,1575398007.413056,
,,fixation,0.021677437096252247,,,0.0016143858013640488,1575398010.5962968,,0.3897910905455332,1.2426340579986572,,,0.48810952422359505,1575398009.3536627,
,,fixation,0.03401652043966719,,,0.002789096671450673,1575398018.3587246,,0.3923714536365444,7.266181468963623,,,0.4862651877432804,1575398011.0925431,
,,fixation,0.018311896209797934,,,0.004272892432133298,1575398019.6659107,,0.398397764690931,0.9239063262939453,,,0.4908153681162415,1575398018.7420044,
,,fixation,0.013754375305652333,,,0.0014652511045209445,1575398022.7321503,,0.38316279760972066,2.4126460552215576,,,0.48615048713406966,1575398020.3195043,
,,fixation,0.004440353570319798,,,0.00074830591349967,1575398024.7857242,,0.3928596367876922,1.7025694847106934,,,0.4904966495257946,1575398023.0831547,
,,fixation,0.032173381229354925,,,0.00620227530962284,1575398028.3061397,,0.3705912764841585,3.1492390632629395,,,0.521709301476089,1575398025.1569006,
,,fixation,0.009190641213401633,,,0.0013997499640491528,1575398030.1579852,,0.3982664920340822,1.5129454135894775,,,0.49843535588248095,1575398028.6450398,
,,fixation,0.040451664367418115,,,0.001507713341405562,1575398035.3423452,,0.4573095819044859,4.643734455108643,,,0.4941827748579718,1575398030.6986108,
,,fixation,0.03539759263265548,,,0.0028492920912427393,1575398044.069014,,0.4370988501385322,8.347423791885376,,,0.48906653039399206,1575398035.7215903,
,,fixation,0.007410670181232577,,,0.001067883201055997,1575398046.8044198,,0.42938716549221684,2.40860915184021,,,0.48955378721019394,1575398044.3958106,
,,fixation,0.03554198350718345,,,0.0029129056668692633,1575398050.7622852,,0.4458045128771953,3.5826549530029297,,,0.5036701530452589,1575398047.1796303,
,,fixation,0.036119715536896205,,,0.002532263880986113,1575398056.406581,,0.3948247113177801,5.289257526397705,,,0.48164307484942237,1575398051.1173234,
,,fixation,0.028927832012800376,,,0.0030703526861033895,1575398060.3765497,,0.3967488149057478,3.5503787994384766,,,0.49371846793593827,1575398056.826171,
,,fixation,0.04164288819928038,,,0.0030912421479203367,1575398061.0382109,,0.3858211220656747,0.29452013969421387,,,0.49597896439493655,1575398060.7436907,
,,fixation,0.025663250899739667,,,0.0020086724481856028,1575398066.9407153,,0.3958099079453617,5.539397478103638,,,0.49235926966056415,1575398061.4013178,
,,fixation,0.03463142884662101,,,0.00477903794981199,1575398073.1458092,,0.3938644445997697,5.764719009399414,,,0.49907391513658433,1575398067.3810902,
,,fixation,0.008768459818865534,,,0.0011652549418458592,1575398074.5619256,,0.3879231815001667,1.0731818675994873,,,0.4904243521357746,1575398073.4887438,
,,fixation,0.043819510998900454,,,0.023209726788474907,1575398075.8765612,,0.2998406057903187,0.9878389835357666,,,0.4773180431383599,1575398074.8887222,
,,fixation,0.12137630471881268,,,0.1741880116261243,1575398076.4944618,,0.3291014546014282,0.2709314823150635,,,0.4907959705443397,1575398076.2235303,
,,fixation,0.11428727112439648,,,0.11891988447920557,1575398077.2852278,,0.14107427275635348,0.32741546630859375,,,0.3585748233990255,1575398076.9578123,
,,fixation,0.09741360832138218,,,0.011722045733506357,1575398077.9509244,,0.3197018715812043,0.26224470138549805,,,0.4644771469384568,1575398077.6886797,
,,fixation,0.05107502424319399,,,0.009022458737276154,1575398079.7261133,,0.3243023577284028,1.4887385368347168,,,0.4800568253741191,1575398078.2373748,
,,fixation,0.018214874114206754,,,0.014462306991562835,1575398080.7906044,,0.04130834900396412,0.10830950736999512,,,0.41798737399948827,1575398080.6822948,
,,fixation,0.0028066739282891226,,,0.003073729684625275,1575398081.5376132,,0.3560871322410089,0.056482791900634766,,,0.4650196006078317,1575398081.4811304,
,,fixation,0.03200736233311302,,,0.004638165553125821,1575398082.4413462,,0.3568884154571968,0.44379734992980957,,,0.48842477561296754,1575398081.9975488,
,,fixation,0.04443629728533481,,,0.0069857468201759655,1575398083.135284,,0.39360406840662165,0.3469691276550293,,,0.44324680229019664,1575398082.7883148,
,,fixation,0.021624365654077365,,,0.007132914164623421,1575398083.7808073,,0.244208479782388,0.28241658210754395,,,0.5065337253966364,1575398083.4983907,
,,fixation,0.057165158631787,,,0.005453940106778189,1575398085.8833048,,0.44650299636005736,1.7313215732574463,,,0.5049918124345418,1575398084.1519833,
,,fixation,0.07196521513339554,,,0.004480734943776752,1575398088.2959495,,0.43849824521553643,2.0697102546691895,,,0.4934780054982477,1575398086.2262392,
,,fixation,0.011465671737467943,,,0.0071817949373211105,1575398089.127061,,0.44421274081860973,0.496246337890625,,,0.49407770430497616,1575398088.6308146,
,,fixation,0.12264776467093588,,,0.02074458038048707,1575398090.6722832,,0.46030979752308915,1.137735366821289,,,0.48817427224736404,1575398089.5345478,
,,fixation,0.011831676783843748,,,0.001485300371065446,1575398091.49936,,0.47294620893631895,0.49221181869506836,,,0.49688285396758697,1575398091.0071483,
,,fixation,0.0051157672245439835,,,0.0022770148301553997,1575398092.1166422,,0.0927678975964783,0.1291048526763916,,,0.4250504078292017,1575398091.9875374,
,,fixation,0.009219083666475569,,,0.0006632718771991813,1575398092.9517884,,0.44197425858299705,0.5043151378631592,,,0.4896505394447801,1575398092.4474733,
,,fixation,0.04672970189096322,,,0.05930241990756781,1575398094.1297512,,-0.012829846941127675,0.46788692474365234,,,0.6737304597895261,1575398093.6618643,
,,fixation,0.005846545842728655,,,0.010155686727448791,1575398094.6138942,,0.06328126122317895,0.14524292945861816,,,0.6494266604440136,1575398094.4686513,
,,fixation,0.009137934415184583,,,0.0012333456183106068,1575398095.3886402,,0.4296550279087769,0.463970422744751,,,0.48144085445019846,1575398094.9246697,
,,fixation,0.2247056385297318,,,0.04664492697193046,1575398096.4374974,,0.17187172247684204,0.6978535652160645,,,0.6066260415365059,1575398095.7396438,
,,fixation,0.04210329334434986,,,0.0032040286058276383,1575398098.8300877,,0.40905139788822614,2.049537420272827,,,0.4860384330963335,1575398096.7805502,
,,fixation,0.007329945496875815,,,0.000840783421601175,1575398102.0133262,,0.44500266807133776,2.856442451477051,,,0.46495234421193143,1575398099.1568837,
,,fixation,0.038119336375878415,,,0.003317645913754455,1575398105.5394988,,0.45779190707371525,3.167099952697754,,,0.49043222644588186,1575398102.3723989,
,,fixation,0.18144192601168413,,,0.015927974089786846,1575398110.0822473,,0.4210254718901683,4.199814081192017,,,0.4765066019736824,1575398105.8824332,
,,fixation,0.02566609724728309,,,0.0029999120880738876,1575398115.5047698,,0.4626130132130432,5.103671550750732,,,0.4693491358308224,1575398110.4010983,
,,fixation,0.000587143215424281,,,0.0004376307754241019,1575398115.980843,,0.4636549381056623,0.09279394149780273,,,0.4689545627404694,1575398115.8880491,
,,fixation,0.09963610769174837,,,0.01570839893823421,1575398118.3127973,,0.441750056897791,1.746948480606079,,,0.4735166688525841,1575398116.5658488,
,,fixation,0.010537365991894112,,,0.0010325176544069864,1575398121.5525188,,0.43720445112662215,2.9048562049865723,,,0.48959768505378826,1575398118.6476626,
,,fixation,0.026003026477265278,,,0.002471679041383476,1575398126.5432239,,0.4290645844969013,4.619528770446777,,,0.49425616251177173,1575398121.923695,
,,fixation,0.03815239888471284,,,0.005931684753889152,1575398127.8988233,,0.37160569054631,0.9602165222167969,,,0.5047586827875206,1575398126.9386067,
,,fixation,0.025040774010411094,,,0.0014635695972666657,1575398129.9402914,,0.4185656622419859,1.4483938217163086,,,0.5026049135007743,1575398128.4918976,
,,fixation,0.025372474233820247,,,0.0032187107155857435,1575398140.0588741,,0.40285711663412666,9.751441478729248,,,0.5022909208546017,1575398130.3074327,
,,fixation,0.009766176774579194,,,0.004690243276103855,1575398141.2530928,,0.4087550197331026,0.8270773887634277,,,0.5057615712348117,1575398140.4260154,
,,fixation,0.021213363939666108,,,0.0015572004050795323,1575398144.8333097,,0.41974599616001534,3.2372822761535645,,,0.5073499049524046,1575398141.5960274,
,,fixation,0.02969555236795826,,,0.0035390106124858576,1575398149.5294986,,0.413652620941814,4.3088743686676025,,,0.5241655236186822,1575398145.2206242,
,,fixation,0.043773471738001335,,,0.0037487279627130684,1575398153.0718133,,0.4705244103902262,3.1549994945526123,,,0.5399712893502063,1575398149.9168139,
,,fixation,0.01818757320012559,,,0.004871389660881636,1575398154.8631427,,0.437428078851161,1.436290979385376,,,0.5143508751861108,1575398153.4268517,
,,fixation,0.03007190969538452,,,0.0012357352947110689,1575398163.3154762,,0.42477956081971135,8.069052934646606,,,0.511923752897766,1575398155.2464232,
,,fixation,0.040668652431083585,,,0.0027288218811037422,1575398172.2680907,,0.43421660613512575,8.557230472564697,,,0.5159247657583915,1575398163.7108603,
,,fixation,0.03721198796618764,,,0.0033444871398631026,1575398186.2840362,,0.4233402384656541,13.668975830078125,,,0.5130179610016496,1575398172.6150603,
,,fixation,0.057769455986042356,,,0.005205601294784695,1575398187.3733587,,0.3889559000776724,0.7181458473205566,,,0.5022341284582098,1575398186.6552129,
,,fixation,0.03180353418808906,,,0.0028327942983815604,1575398193.2556982,,0.4076577656800391,5.539404392242432,,,0.5051833811182425,1575398187.7162938,
,,fixation,0.02836829282704432,,,0.0025055648691402967,1575398197.092533,,0.41632991695629246,3.473727226257324,,,0.5073175712741788,1575398193.618806,
,,fixation,0.0014775347044916414,,,0.0005805008025257831,1575398197.6654363,,0.43768118091378583,0.16541552543640137,,,0.5082863195961044,1575398197.5000207,
,,fixation,0.0092001968251235,,,0.0009498226511147902,1575398200.0579102,,0.41287084567324606,1.6622250080108643,,,0.5054419983690347,1575398198.3956852,
,,fixation,0.047850446625236756,,,0.0046540616165958275,1575398204.1036577,,0.4490223665208231,3.658432960510254,,,0.5095568959957442,1575398200.4452248,
,,fixation,0.03290211333160004,,,0.03695117152846882,1575398205.4996033,,0.37688631586507526,1.0979979038238525,,,0.5269576836651638,1575398204.4016054,
,,fixation,0.010961898427604918,,,0.0006161440488508369,1575398207.1779656,,0.3724283207261025,1.165977954864502,,,0.4970790320905998,1575398206.0119877,
,,fixation,0.04994094739685814,,,0.0055501497156142535,1575398208.0574918,,0.36979695583559885,0.4881775379180908,,,0.49010110914494537,1575398207.5693142,
,,fixation,0.036696972594394195,,,0.027648890711109726,1575398209.1219993,,0.3100186815672703,0.5521230697631836,,,0.5272991458839844,1575398208.5698762,
,,fixation,0.02094179424879798,,,0.0011038345244730602,1575398212.4995031,,0.39199173877528126,3.058169364929199,,,0.4906865277345746,1575398209.4413338,
,,fixation,0.030679014681637064,,,0.006507931843749288,1575398214.682181,,0.3855853232623179,1.7953636646270752,,,0.5054997306151008,1575398212.8868172,
,,fixation,0.034530520237035615,,,0.0024809905672690123,1575398219.7576127,,0.4282256713523202,4.760738849639893,,,0.49137756899212165,1575398214.9968739,
,,fixation,0.03486129901602163,,,0.0025787822492276406,1575398229.9407523,,0.41785123564937493,9.81599736213684,,,0.4937371793549368,1575398220.124755,
,,fixation,0.05129841842157506,,,0.007420138106894781,1575398231.1228683,,0.4456651039687653,0.7907664775848389,,,0.49603944450131593,1575398230.3321018,
,,fixation,0.03601326046054625,,,0.00310068114702566,1575398234.7741127,,0.4175079222703664,2.8524088859558105,,,0.4925638457510642,1575398231.9217038,
,,fixation,0.028008334136280937,,,0.002673734591471682,1575398240.252997,,0.418035720840949,5.148053169250488,,,0.4965660303510264,1575398235.1049438,
,,fixation,0.0287556887226609,,,0.0026571818872425,1575398244.3440046,,0.4480319194544896,3.7279000282287598,,,0.49208278692418383,1575398240.6161046,
,,fixation,0.0009675323141547049,,,0.00046601201062016823,1575398244.9048042,,0.428421161191751,0.217864990234375,,,0.4926007011400475,1575398244.6869392,
,,fixation,0.03910231813515509,,,0.04642318809421532,1575398245.9733443,,0.22602252153207378,0.697364091873169,,,0.6160323120195359,1575398245.2759802,
,,fixation,0.016589188317539742,,,0.002208002556946059,1575398248.9837084,,0.4118471713275017,2.7071661949157715,,,0.49380910196122313,1575398246.2765422,
,,fixation,0.051738326295190235,,,0.0065317885133378,1575398250.0488229,,0.3922589455698399,0.5083506107330322,,,0.5082364122717259,1575398249.5404723,
,,fixation,0.015486533096075596,,,0.0015859510929604962,1575398251.2591796,,0.48717428147866126,0.8835601806640625,,,0.4433646035877154,1575398250.3756194,
,,fixation,0.11947051340985873,,,0.11149093585738268,1575398252.2107193,,0.2082690405576914,0.6126391887664795,,,0.6426264444881397,1575398251.5980802,
,,fixation,0.023441554300157843,,,0.002013573159128115,1575398253.0182323,,0.4605104714001664,0.4478321075439453,,,0.4530697851571972,1575398252.5704002,
,,fixation,0.015337154131811985,,,0.0029424657849973033,1575398253.7847924,,0.4377706129632549,0.43169450759887695,,,0.4880750992137192,1575398253.353098,
,,fixation,0.05567652591733009,,,0.009992721897202194,1575398254.4989028,,0.4276429947491642,0.37117624282836914,,,0.4936025960454842,1575398254.1277266,
,,fixation,0.10433716415804307,,,0.06275085091039373,1575398255.6158574,,0.2179292550857362,0.6771910190582275,,,0.5612273507557405,1575398254.9386663,
,,fixation,0.02288884696049875,,,0.001126943601644129,1575398258.3962536,,0.39477823740175133,2.461059808731079,,,0.48602903198997155,1575398255.9351938,
,,fixation,0.02285716579614941,,,0.0030456088275565207,1575398265.9032447,,0.41795078265403623,7.1519529819488525,,,0.48738154322078114,1575398258.7512918,
,,fixation,0.011145645556162374,,,0.0010854464440211912,1575398271.4345744,,0.42176238660154086,4.595320463180542,,,0.4932581800716847,1575398266.839254,
,,fixation,0.036506745283517335,,,0.001768575158077704,1575398276.1912746,,0.438477696560373,4.1716954708099365,,,0.4924234152714899,1575398272.0195792,
,,fixation,0.03147155885816421,,,0.0027673860321886087,1575398284.5669413,,0.43393856537659603,8.008525371551514,,,0.49648530822643194,1575398276.558416,
,,fixation,0.02985348494766583,,,0.00297130907503396,1575398294.5080023,,0.42829178068885343,9.561815977096558,,,0.49192894346552346,1575398284.9461863,
,,fixation,0.03144968299086476,,,0.0031588026304045897,1575398299.393808,,0.43852075263940715,4.518664121627808,,,0.4979924400306354,1575398294.8751438,
,,fixation,0.04025538060083597,,,0.002850115684759709,1575398302.6093216,,0.46569227599115715,2.739440441131592,,,0.494394709110046,1575398299.8698812,
,,fixation,0.017417767403232212,,,0.02319582437424346,1575398303.3348594,,0.3169223959531322,0.2178640365600586,,,0.48773336717704324,1575398303.1169953,
,,fixation,0.02869572378380361,,,0.04795794148012019,1575398303.8996923,,0.33972794119589067,0.23736071586608887,,,0.5225772683565397,1575398303.6623316,
,,fixation,0.017218557345344863,,,0.0015522609609313997,1575398308.3746529,,0.4121992392851473,4.123281002044678,,,0.5091599973914536,1575398304.2513719,
,,fixation,0.02530124844848611,,,0.0037387249484214812,1575398314.3578477,,0.43383169893975343,5.579742431640625,,,0.5061104961147193,1575398308.7781053,
,,fixation,0.03457220547991659,,,0.003755940416252118,1575398320.7108421,,0.4413186927057308,5.985852479934692,,,0.5042708932346012,1575398314.7249897,
,,fixation,0.023271564699870538,,,0.0024040144547216287,1575398329.8167713,,0.4404851079751454,8.762994050979614,,,0.49671577917878684,1575398321.0537772,
,,fixation,0.029091931567909443,,,0.0030005965885482938,1575398335.6829739,,0.4471371707487293,5.5030951499938965,,,0.49800556843089483,1575398330.1798787,
,,fixation,0.029786644721034178,,,0.00290760475904146,1575398343.207368,,0.43375127822269344,7.157252073287964,,,0.49972949069457456,1575398336.0501158,
,,fixation,0.02141000592117493,,,0.0031600814820569563,1575398348.5611863,,0.43678771463581273,4.966503620147705,,,0.4939065074406101,1575398343.5946827,
,,fixation,0.031884268752648354,,,0.002633045066381351,1575398353.0475807,,0.45961087853600546,4.143460035324097,,,0.48959740074096825,1575398348.9041207,
,,fixation,0.021361523111694918,,,0.002610402373857526,1575398357.8809447,,0.43497690274769873,4.458153009414673,,,0.4911236326786125,1575398353.4227917,
,,fixation,0.037410167103856334,,,0.004666607485555074,1575398364.7557793,,0.44756608118053515,6.4915547370910645,,,0.4919402597855002,1575398358.2642245,
,,fixation,0.02613514938943737,,,0.0045540704271317045,1575398367.6001217,,0.43692389773660895,2.4973723888397217,,,0.4930985163718185,1575398365.1027493,
,,fixation,0.026585758434078392,,,0.004002387957459499,1575398370.9084344,,0.42817224926933933,2.8161001205444336,,,0.48948393041314947,1575398368.0923343,
,,fixation,0.0005080528563029859,,,0.00036860552147458854,1575398371.275576,,0.34656509327560503,0.07665586471557617,,,0.4804446367157392,1575398371.1989202,
,,fixation,0.02730473124965877,,,0.005386438704027333,1575398382.6887658,,0.4459226984026248,11.031919479370117,,,0.49551921058474957,1575398371.6568463,
,,fixation,0.03900963670056519,,,0.006303336741900021,1575398384.0847116,,0.39540049070817423,1.0045967102050781,,,0.4833591239018585,1575398383.0801148,
,,fixation,0.007836168980923678,,,0.002821815001461568,1575398384.7463741,,0.3760679662400109,0.14120817184448242,,,0.5001085194569078,1575398384.605166,
,,fixation,0.012493744801070423,,,0.0009004135283440723,1575398388.0425823,,0.3992447890769567,3.0057218074798584,,,0.49775518562310067,1575398385.0368605,
,,fixation,0.035433129148023275,,,0.003566437853771348,1575398395.5992503,,0.4172020972568876,7.153215646743774,,,0.49350274007054157,1575398388.4460347,
,,fixation,0.026429196176059436,,,0.00338927645922404,1575398400.4850621,,0.42115543453000215,4.506566047668457,,,0.496650212118659,1575398395.978496,
,,fixation,0.021297924431013943,,,0.004048812046857735,1575398404.8746266,,0.4216879621044499,3.9780428409576416,,,0.489623482584769,1575398400.8965838,
,,fixation,0.02896189802265071,,,0.0035416908277678062,1575398411.8140123,,0.43014082889215366,6.552070379257202,,,0.49493132074747803,1575398405.261942,
,,fixation,0.0207122619944952,,,0.003709703965079545,1575398415.755745,,0.41089468868139273,3.566521167755127,,,0.5076298229508467,1575398412.1892238,
,,fixation,0.027169064641264964,,,0.0029513666960215876,1575398419.8628926,,0.42183561702524136,3.727902412414551,,,0.5161193063743073,1575398416.1349902,
,,fixation,0.022138415257854493,,,0.002690684004906714,1575398424.095111,,0.4182129443846793,3.8570070266723633,,,0.5021666577419991,1575398420.2381039,
,,fixation,0.052109262900137523,,,0.0650405530379603,1575398425.9050603,,0.3618164898736152,1.4307036399841309,,,0.517184220185627,1575398424.4743567,
,,fixation,0.032457025606382785,,,0.06220429809578577,1575398426.6247592,,0.3596383187919913,0.3323838710784912,,,0.5022023836784074,1575398426.2923753,
,,fixation,0.006025246053025854,,,0.0009127560460347395,1575398428.7993693,,0.37408690107981674,1.91640043258667,,,0.4924411544361397,1575398426.882969,
,,fixation,0.019044688025739987,,,0.003895975619197455,1575398434.5191963,,0.39760674647772326,5.150959014892578,,,0.4796894700102624,1575398429.3682373,
,,fixation,0.025627182740986045,,,0.0040143837818903605,1575398437.5450892,,0.4043685873099604,2.654716968536377,,,0.4757536453797935,1575398434.8903723,
,,fixation,0.028498380740965022,,,0.003840003866606794,1575398440.0949087,,0.3997641385548598,2.1947808265686035,,,0.4652860777245355,1575398437.900128,
,,fixation,0.022886168339875432,,,0.0027742146869376943,1575398443.2176304,,0.4020824211031233,2.7596147060394287,,,0.48170394783122855,1575398440.4580157,
,,fixation,0.009678325731015585,,,0.0011849682119962242,1575398446.2677302,,0.3994311157850615,2.662785530090332,,,0.480339501960132,1575398443.6049447,
,,fixation,0.019190795836546582,,,0.003394953307006448,1575398451.0930214,,0.4100387287323362,4.470252990722656,,,0.48247233503833575,1575398446.6227684,
,,fixation,0.031585451349440484,,,0.002867067407393969,1575398455.805345,,0.4312081209412459,4.336687803268433,,,0.4898030605632278,1575398451.4686573,
,,fixation,0.04795087857294562,,,0.008815017753946578,1575398457.298119,,0.42758350058849415,1.1296663284301758,,,0.5094646389154726,1575398456.1684527,
,,fixation,0.016934236339176505,,,0.0008649231492983031,1575398460.2796326,,0.40426386997537717,2.5135087966918945,,,0.48510098842891325,1575398457.7661238,
,,fixation,0.024740213674470997,,,0.0033360362546403853,1575398465.576963,,0.4338174418877375,4.9866721630096436,,,0.47432035151652474,1575398460.5902908,
,,fixation,0.016851686037604813,,,0.0028543258873125524,1575398471.8425784,,0.4308397574719336,5.918646812438965,,,0.4762658040122254,1575398465.9239316,
,,fixation,0.028754287716601448,,,0.0033737875173443592,1575398474.9895072,,0.39508187571437825,2.779787063598633,,,0.49932480654032424,1575398472.2097201,
,,fixation,0.020518025757974387,,,0.036216679246376025,1575398475.9860349,,0.3650224822466827,0.14524316787719727,,,0.4866251009723136,1575398475.8407917,
,,fixation,0.023985095796293338,,,0.0018775931640556533,1575398478.019435,,0.3837956189057829,1.658189296722412,,,0.48950742114401835,1575398476.3612456,
,,fixation,0.0019087539300511455,,,0.0005534862103056302,1575398479.6332443,,0.38251398401536174,1.2668402194976807,,,0.49497671539282123,1575398478.366404,
,,fixation,0.026094032265945907,,,0.011768301862204096,1575398480.4320803,,0.2769535221024846,0.24207162857055664,,,0.4038955336500169,1575398480.1900086,
,,fixation,0.01805809796565619,,,0.0022904069571899307,1575398482.8366568,,0.3924763496161837,1.8841230869293213,,,0.46542128227880547,1575398480.9525337,
,,fixation,0.003795459810939905,,,0.000554335850728351,1575398483.4256968,,0.41016690027879016,0.24207115173339844,,,0.44478203726897925,1575398483.1836257,
,,fixation,0.013503339242987243,,,0.0042764178071170045,1575398484.3980174,,0.3628312605419222,0.1492776870727539,,,0.41908316411703467,1575398484.2487397,
,,fixation,0.07389899911160634,,,0.09642040539526654,1575398485.7858932,,0.312812115157972,0.8553187847137451,,,0.4790006399027045,1575398484.9305744,
,,fixation,0.03774157446774474,,,0.009115368575898345,1575398487.7628102,,0.4198861437352077,1.630370855331421,,,0.4872518605647848,1575398486.1324394,
,,fixation,0.047996658236998016,,,0.051236240154347565,1575398488.3800926,,0.2132372301578668,0.15776944160461426,,,0.5161628737241362,1575398488.2223232,
,,fixation,0.036435358272412836,,,0.011409208826504364,1575398489.4694142,,0.3895957990919476,0.7584905624389648,,,0.426993010371013,1575398488.7109237,
,,fixation,0.05335473155249671,,,0.012694089232659599,1575398490.4009662,,0.3135129469259911,0.5845828056335449,,,0.4931340700033211,1575398489.8163834,
,,fixation,0.013131471572396023,,,0.0016869221216697296,1575398491.0912929,,0.3754561113406705,0.11296653747558594,,,0.44436157840095314,1575398490.9783263,
,,fixation,0.021343164439902994,,,0.03667346955843898,1575398491.9340863,,0.16467056713182635,0.47968602180480957,,,0.6063219109319147,1575398491.4544003,
,,fixation,0.024193480415134916,,,0.00316549778108507,1575398492.5396867,,0.42653663555445664,0.29452037811279297,,,0.46630142830897464,1575398492.2451663,
,,fixation,0.05312044531861447,,,0.09968635131949023,1575398493.2820396,,0.1904616767713605,0.19407939910888672,,,0.6261358927519708,1575398493.0879602,
,,fixation,0.011810466799368395,,,0.0008595898556704877,1575398496.4612443,,0.4359465028796496,2.7636492252349854,,,0.4862766072726597,1575398493.6975951,
,,fixation,0.015356571790461005,,,0.007943443191696225,1575398497.0946648,,0.13230807817174178,0.270735502243042,,,0.46919541269473486,1575398496.8239293,
,,fixation,0.010479972525253607,,,0.0010835209101196406,1575398498.2001243,,0.42831296606091795,0.7584905624389648,,,0.46915445240696857,1575398497.4416337,
,,fixation,0.04880525296812678,,,0.05344433932091884,1575398501.7141943,,0.3760684584410598,3.123142957687378,,,0.4965839435838732,1575398498.5910513,
,,fixation,0.047051831633523666,,,0.01666345447489523,1575398502.9608626,,0.3490854643083398,0.8714573383331299,,,0.4820553578981852,1575398502.0894053,
,,fixation,0.007831671659011693,,,0.000897528357018322,1575398506.2126892,,0.3868574795928728,2.9774789810180664,,,0.484740182488698,1575398503.2352102,
,,fixation,0.06569185298285729,,,0.09500671782614306,1575398507.1119664,,-0.013107434620758645,0.5244882106781006,,,0.5057804892576077,1575398506.5874782,
,,fixation,0.026333326721129695,,,0.005223795198060741,1575398508.4518497,,0.3824402590791893,1.0530104637145996,,,0.4671180256136303,1575398507.3988392,
,,fixation,0.016382071458504652,,,0.003203861930615732,1575398513.0915523,,0.39174722525806377,4.280630111694336,,,0.4859504416814641,1575398508.8109221,
,,fixation,0.007359917329011355,,,0.004611212891766976,1575398514.5843263,,0.39573503325821496,1.117563009262085,,,0.4843823023859867,1575398513.4667633,
,,fixation,0.030735688631148547,,,0.002395653574425424,1575398517.9249122,,0.39133548320503964,2.9734444618225098,,,0.48278821307458125,1575398514.9514678,
,,fixation,0.023026602810320696,,,0.0019240085046692032,1575398521.3058438,,0.4075039334893163,2.9653754234313965,,,0.4917280546593749,1575398518.3404684,
,,fixation,0.03545562302551297,,,0.002887566814205206,1575398525.7518892,,0.42189673652824095,4.062766075134277,,,0.49561955594212637,1575398521.6891232,
,,fixation,0.017993762778334633,,,0.013604883137523881,1575398527.1877592,,0.32017806785865643,0.6168620586395264,,,0.5010836737417125,1575398526.570897,
,,fixation,0.05312678658266578,,,0.08261118232543559,1575398527.9623883,,0.30484464096842734,0.4595158100128174,,,0.464699988763618,1575398527.5028725,
,,fixation,0.02994887240882153,,,0.0030344431529159216,1575398538.166119,,0.3992565152951199,9.836169242858887,,,0.4809799973002397,1575398528.3299499,
,,fixation,0.03229316842714124,,,0.004393275448486708,1575398542.850202,,0.41940969680427176,4.304837226867676,,,0.4731739285514688,1575398538.5453649,
,,fixation,0.009444405565062788,,,0.0012816208109527037,1575398544.875533,,0.39096386156097407,1.319289207458496,,,0.483681184917814,1575398543.556244,
,,fixation,0.027397572275176488,,,0.003172554819166449,1575398548.889885,,0.40064910904892376,3.639141082763672,,,0.4903476218991731,1575398545.2507439,
,,fixation,0.02227042068069515,,,0.0033497024107134767,1575398554.0588448,,0.39453417212307434,4.797050952911377,,,0.48647855505456605,1575398549.2617939,
,,fixation,0.007319130040781261,,,0.00874708376420383,1575398554.6882308,,0.3966237667698205,0.31469297409057617,,,0.49094436721089596,1575398554.3735378,
,,fixation,0.02616053008322555,,,0.001958636128392095,1575398557.266293,,0.38639006486734917,2.206885814666748,,,0.477183131561318,1575398555.0594072,
,,fixation,0.034769192112254856,,,0.0028513137263899173,1575398561.3169563,,0.4139384097746287,3.6794869899749756,,,0.4916336389046846,1575398557.6374693,
,,fixation,0.010661510643276353,,,0.007440332264869869,1575398562.5636249,,0.40245789879923005,0.871457576751709,,,0.4895941202710741,1575398561.6921673,
,,fixation,0.0031276829648977304,,,0.002523492553353199,1575398562.9509392,,0.3236705740949862,0.060517311096191406,,,0.5143033397866248,1575398562.8904219,
,,fixation,0.007421634245035242,,,0.0009146767100554375,1575398569.4263527,,0.3942265671733159,5.821820020675659,,,0.4887097179662757,1575398563.6045327,
,,fixation,0.021284859998845256,,,0.007702775596438128,1575398570.8384366,,0.3777113441912746,1.0126657485961914,,,0.49187977227185975,1575398569.8257709,
,,fixation,0.0015952973195505985,,,0.00157090009311899,1575398571.2741652,,0.3233927709507573,0.060517311096191406,,,0.4779640149516942,1575398571.2136478,
